,ServiceNo,Operator,Direction,BusStopCode,RoadName,Description,Latitude,Longitude
0,10,SBST,1,75009,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914
1,10,SBST,2,14139,Telok Blangah Rd,Bef Seah Im Rd,1.2686352773503,103.81546952380808
2,10,SBST,2,14129,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114
3,10,SBST,2,14119,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663
4,10,SBST,2,14109,Keppel Rd,Keppel DP Blk 517,1.26804601553507,103.8272249050558
5,10,SBST,2,14089,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326
6,10,SBST,2,14069,Keppel Rd,Former Railway Stn,1.272538056,103.8364069
7,10,SBST,2,14159,Telok Blangah Rd,Bef Chr Community Chapel,1.26994046445496,103.81315419081788
8,10,SBST,2,3222,Anson Rd,Hub Synergy Pt,1.27397836925637,103.84489562922414
9,10,SBST,2,3071,Robinson Rd,80 Robinson Rd,1.27990609626764,103.8494003042448
10,10,SBST,2,3031,Robinson Rd,Raffles Pl Stn Exit F,1.28207492207952,103.85086074925066
11,10,SBST,2,3011,Fullerton Rd,Fullerton Sq,1.28561840945474,103.85342223246428
12,10,SBST,2,2111,Esplanade Dr,Esplanade Bridge,1.29095592348389,103.85453419435228
13,10,SBST,2,80151,Nicoll Highway,Opp Suntec City,1.296265,103.857666
14,10,SBST,2,80161,Nicoll Highway,Opp Nicoll Highway Stn,1.30032715605093,103.8624541086332
15,10,SBST,2,3111,Robinson Rd,Aft Capital Twr,1.2778259536079,103.8481011719729
16,10,SBST,2,14169,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434496
17,10,SBST,2,14179,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533796
18,10,SBST,2,14189,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624
19,10,SBST,2,16079,Pasir Panjang Rd,Bef Pasir Panjang PO,1.29138264862382,103.77129836184209
20,10,SBST,2,16069,Pasir Panjang Rd,Heng Mui Keng Terr,1.290648611,103.7736967
21,10,SBST,2,16059,Pasir Panjang Rd,Jamiyah Halfway Hse,1.28967266173408,103.77594136139504
22,10,SBST,2,16049,Pasir Panjang Rd,WHITEHAVEN,1.28910696351866,103.77738952047318
23,10,SBST,2,16039,Pasir Panjang Rd,S'pore Science Pk II,1.28799020188116,103.77872029260048
24,10,SBST,2,16029,Pasir Panjang Rd,Gloria Mansion,1.28608472200879,103.78022138902948
25,10,SBST,2,16019,Pasir Panjang Rd,Haw Par Villa Stn,1.28278078585184,103.78217614858188
26,10,SBST,2,16209,Pasir Panjang Rd,HORIZON RESIDENCES,1.28159092769912,103.78400650244838
27,10,SBST,2,15229,Pasir Panjang Rd,Bef Sth Buona Vista Rd,1.27937638961898,103.78572727156028
28,10,SBST,2,15219,Pasir Panjang Rd,Pasir View Pk,1.27818114088895,103.7870103120688
29,10,SBST,2,15209,Pasir Panjang Rd,Bef Pasir Panjang Stn,1.27706561928684,103.79023432729964
30,10,SBST,2,15199,Pasir Panjang Rd,Opp Currency Hse,1.27604240853686,103.79318399639808
31,10,SBST,2,15169,Pasir Panjang Rd,HarbourSide Bldg 2,1.27481499269165,103.79673994290197
32,10,SBST,2,15159,Pasir Panjang Rd,Mapletree Business City,1.27426303773784,103.79839350407596
33,10,SBST,2,15149,Pasir Panjang Rd,Opp Labrador Pk Stn,1.27341871854745,103.80055546758588
34,10,SBST,2,80211,Nicoll Highway,Opp Natl Stadium,1.30712803633755,103.87548108759091
35,10,SBST,2,80149,Mountbatten Rd,S.A. Deaf,1.3074963710946,103.8798058337351
36,10,SBST,2,81171,Old Airport Rd,Blk 39,1.30751703730041,103.88500750064324
37,10,SBST,2,81181,Old Airport Rd,Dakota Stn Exit A/Blk 99,1.30845544825732,103.88847214403827
38,10,SBST,2,94051,Upp East Coast Rd,Opp Temasek Sec Sch,1.31710244970995,103.94737959133388
39,10,SBST,2,94061,Upp East Coast Rd,Kew Green Condo,1.318036,103.950595
40,10,SBST,2,94071,Upp East Coast Rd,Opp Bedok Camp 2,1.319719,103.954968
41,10,SBST,2,85021,Bedok Rd,Country Pk,1.32190305598591,103.95468472199644
42,10,SBST,2,85031,Bedok Rd,Excelsior Gdns,1.32501115145725,103.95232021806196
43,10,SBST,2,85041,Bedok Rd,Man Fatt Lam Tp,1.3264647104527,103.95116420801884
44,10,SBST,2,85051,Bedok Rd,Aft Jln Chempaka Kuning,1.32956968334939,103.9488011598722
45,10,SBST,2,85061,Bedok Rd,Opp Bedok Mkt Pl,1.33146,103.94739
46,10,SBST,2,85081,Upp Changi Rd,Bef Jln Pari Burong,1.33292331447242,103.94719977411025
47,10,SBST,2,85071,Upp Changi Rd,Bef Changi Fire Stn,1.33407653133395,103.9498516702887
48,10,SBST,2,96101,Simei Ave,Blk 3012,1.33638500905398,103.9510568939649
49,10,SBST,2,96281,Simei Ave,Opp Changi General Hosp,1.339714,103.94825
50,10,SBST,2,76061,Tampines Ave 5,Blk 938,1.3482019444416,103.94189805552269
51,10,SBST,2,76051,Tampines Ave 5,Our Tampines Hub,1.35313809279079,103.9412639409046
52,10,SBST,2,75009,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914
53,10,SBST,2,94041,Upp East Coast Rd,Aft Parbury Ave,1.31619439069366,103.94430577752212
54,10,SBST,2,16089,Pasir Panjang Rd,Aft Clementi Rd,1.29201138346787,103.7690842071612
55,10,SBST,2,94031,Upp East Coast Rd,The Summit,1.31504670788151,103.94089937209914
56,10,SBST,2,94011,Upp East Coast Rd,Evergreen Gdn,1.31438169513219,103.9351058006447
57,10,SBST,2,81191,Dunman Rd,AFT OLD AIRPORT RD,1.30913166702397,103.89180000002516
58,10,SBST,2,82079,Tg Katong Rd,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957
59,10,SBST,2,92169,Tg Katong Rd,Bef Katong PO,1.303782,103.8967661
60,10,SBST,2,92091,Mountbatten Rd,Opp One Amber,1.30270333303256,103.89931388900564
61,10,SBST,2,92101,Mountbatten Rd,Katong Shop Ctr,1.30370246223719,103.90129169936806
62,10,SBST,2,92111,East Coast Rd,Opp Roxy Sq,1.30477657929676,103.90293341562068
63,10,SBST,2,92121,East Coast Rd,Opp The Holy Family Ch,1.30722207111074,103.90676515165585
64,10,SBST,2,92131,East Coast Rd,Caltex Stn,1.30878111099591,103.91089222198016
65,10,SBST,2,92141,East Coast Rd,KiddiWinkie S/H @ East Coast,1.30939538245506,103.91428724575974
66,10,SBST,2,92151,East Coast Rd,Christ Meth Ch,1.3098029425373,103.91602380242344
67,10,SBST,2,93051,East Coast Rd,Aft Dunbar Wk,1.31065440276409,103.9186692238074
68,10,SBST,2,93061,East Coast Rd,Bef Siglap Rd,1.31199515605411,103.92260670662348
69,10,SBST,2,93071,Upp East Coast Rd,Crescendo Bldg,1.31293014528666,103.92634861688488
70,10,SBST,2,93081,Upp East Coast Rd,Opp Chiang Ct,1.31342707975776,103.92903327944508
71,10,SBST,2,93091,Upp East Coast Rd,Opp Siglap Sth CC,1.31398835332345,103.93157431388184
72,10,SBST,2,94021,Upp East Coast Rd,Bef Sennett Rd,1.31475174256228,103.93834590911956
73,10,SBST,2,16009,Clementi Rd,Kent Ridge Ter,1.29425341056334,103.76988323197696
74,10,SBST,2,5641,Keppel Rd,Bef Cantonment Rd,1.27272393115133,103.84140618785226
75,10,SBST,1,16081,Pasir Panjang Rd,Aft Palm Green Condo,1.29195777797363,103.76866138900289
76,10,SBST,1,94019,Upp East Coast Rd,Opp Evergreen Ave,1.3142851610342,103.93574953076752
77,10,SBST,1,93099,Upp East Coast Rd,Siglap Sth CC,1.31390444400831,103.93171138898548
78,10,SBST,1,93089,Upp East Coast Rd,Opp Goodwill Ct,1.31295810131062,103.92790605020116
79,10,SBST,1,93079,East Coast Rd,Opp Springvale,1.31250502315071,103.9250247698478
80,10,SBST,1,93069,East Coast Rd,Aft Siglap Rd,1.31168943552207,103.92240015622043
81,10,SBST,1,93059,East Coast Rd,Aft Jln Buloh Perindu,1.31076138897412,103.91930777802244
82,10,SBST,1,92159,East Coast Rd,ST. PATRICK'S SCH,1.309748,103.9166295
83,10,SBST,1,92149,East Coast Rd,St. Patrick's Green,1.30928064742874,103.91434517290192
84,10,SBST,1,92139,East Coast Rd,Opp Caltex Stn,1.30853972762017,103.91062932209373
85,10,SBST,1,92129,East Coast Rd,The Holy Family Ch,1.30686400495083,103.90646134135643
86,10,SBST,1,92119,East Coast Rd,Roxy Sq,1.30444500073,103.90277451423108
87,10,SBST,1,92109,Mountbatten Rd,Opp Katong Shop Ctr,1.30356602776936,103.9014561477864
88,10,SBST,1,92099,Mountbatten Rd,One Amber,1.3023783312326,103.89900426571224
89,10,SBST,1,92161,Tg Katong Rd,Aft Katong PO,1.30380001918907,103.89656923070308
90,10,SBST,1,82071,Tg Katong Rd,Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171984
91,10,SBST,1,94029,Upp East Coast Rd,Aft Sennet Rd,1.31453305602342,103.93750499997168
92,10,SBST,1,81199,Dunman Rd,BEF OLD AIRPORT RD,1.30862937328019,103.8906311270188
93,10,SBST,1,94039,Upp East Coast Rd,Opp The Summit,1.31485363967239,103.94066333773824
94,10,SBST,1,94049,Upp East Coast Rd,Aft Bedok Sth Ave 3,1.31616443335073,103.94482108127718
95,10,SBST,1,76059,Tampines Ave 5,Opp Our Tampines Hub,1.35296163572491,103.94165154852796
96,10,SBST,1,76069,Tampines Ave 5,Blk 147,1.34875342114003,103.94208629087404
97,10,SBST,1,96289,Simei Ave,Changi General Hosp,1.34005496226354,103.94838106593956
98,10,SBST,1,96109,Simei Ave,Opp Blk 3012,1.33737118239889,103.95067333143491
99,10,SBST,1,85079,Upp Changi Rd,Flextronic,1.33394889968504,103.9501523198666
100,10,SBST,1,85089,Upp Changi Rd,Aft Sungei Bedok,1.33338002405472,103.94880327361744
101,10,SBST,1,85069,Bedok Rd,Bedok Mkt Pl,1.3318,103.94738
102,10,SBST,1,85059,Bedok Rd,Bef Jln Chempaka Kuning,1.32950222197902,103.94906611097686
103,10,SBST,1,85049,Bedok Rd,Opp Man Fatt Lam Tp,1.32671998700111,103.95124872703616
104,10,SBST,1,16009,Clementi Rd,Kent Ridge Ter,1.29425341056334,103.76988323197696
105,10,SBST,1,85029,Bedok Rd,Aft Bedok Meth Ch,1.32261805599904,103.95429972202514
106,10,SBST,1,85019,Bedok Rd,Eastwood Ctr,1.321288333018,103.95534472201146
107,10,SBST,1,94079,Upp East Coast Rd,Bedok Camp 2,1.319557,103.955325
108,10,SBST,1,94069,Upp East Coast Rd,Opp Kew Green Condo,1.31809668590525,103.95085659912792
109,10,SBST,1,94059,Upp East Coast Rd,Temasek Sec Sch,1.31707137658578,103.9479809249404
110,10,SBST,1,94089,Upp East Coast Rd,Calvary Ably Of God Ch,1.31536333302999,103.94294138900048
111,10,SBST,1,81189,Old Airport Rd,Dakota Stn Exit B/Blk 60,1.30821308595952,103.88850877408412
112,10,SBST,1,85039,Bedok Rd,Opp Excelsior Gdns,1.32442497435966,103.9529859426158
113,10,SBST,1,80141,Mountbatten Rd,Opp S.A. Deaf,1.30711835522323,103.87989373246153
114,10,SBST,1,14171,Telok Blangah Rd,Opp Yeo's Bldg,1.27145959833005,103.80654857059398
115,10,SBST,1,15141,Pasir Panjang Rd,Labrador Pk Stn,1.27275860463579,103.80095947823813
116,10,SBST,1,15151,Pasir Panjang Rd,Opp Mapletree Biz City,1.27389192906939,103.7982220898242
117,10,SBST,1,15161,Pasir Panjang Rd,Opp HarbourSide Bldg 2,1.27443806198132,103.79666055940478
118,10,SBST,1,15191,Pasir Panjang Rd,Pasir Panjang Stn/Fc,1.27581227029734,103.7926357125798
119,10,SBST,1,15201,Pasir Panjang Rd,Aft Pasir Panjang Stn,1.27680819120105,103.78970861437152
120,10,SBST,1,15221,Pasir Panjang Rd,Aft Sth Buona Vista Rd,1.27949923466491,103.78548955401584
121,10,SBST,1,16201,Pasir Panjang Rd,Barossa Gdns,1.28130063164133,103.78410758834184
122,10,SBST,1,16011,Pasir Panjang Rd,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413445
123,10,SBST,1,16021,Pasir Panjang Rd,Opp Gloria Mansion,1.28625793147796,103.779810276938
124,10,SBST,1,16041,Pasir Panjang Rd,OPP LUXE VILLE,1.2893086506189,103.77660095143266
125,10,SBST,1,16051,Pasir Panjang Rd,The Crystal Tabernacle Ch,1.29014861601908,103.77426036615236
126,10,SBST,1,16061,Pasir Panjang Rd,Opp Heng Mui Keng Terr,1.29046257201356,103.77356171611028
127,10,SBST,1,16071,Pasir Panjang Rd,Opp Pasir Panjang PO,1.29129940835907,103.77117221155989
128,10,SBST,1,81179,Old Airport Rd,Blk 22,1.30726086825664,103.88490711001796
129,10,SBST,1,14161,Telok Blangah Rd,Telok Blangah Stn,1.27075866533548,103.81009913005327
130,10,SBST,1,14151,Telok Blangah Rd,Opp Chr Community Chapel,1.26964765905364,103.8129359412343
131,10,SBST,1,16031,Pasir Panjang Rd,Opp S'pore Science Pk II,1.28800629048399,103.77846479413628
132,10,SBST,1,14121,Telok Blangah Rd,Opp HarbourFront Int,1.26591350024271,103.8192566062178
133,10,SBST,1,80219,Nicoll Highway,Natl Stadium,1.30674381370885,103.875264139574
134,10,SBST,1,14131,Telok Blangah Rd,Caribbean at Keppel Bay,1.26740130257465,103.81675441150335
135,10,SBST,1,80169,Nicoll Highway,Nicoll Highway Stn,1.30070547633658,103.86336013257063
136,10,SBST,1,80159,Nicoll Highway,Suntec City,1.295962316986,103.8579517489622
137,10,SBST,1,3019,Collyer Quay,OUE Bayfront,1.284245000013,103.853108055996
138,10,SBST,1,3059,Raffles Quay,One Raffles Quay,1.281111,103.851461
139,10,SBST,1,3129,Shenton Way,UIC Bldg,1.27807003532092,103.84956718123824
140,10,SBST,1,2119,Nicoll Highway,Opp War Memorial Pk,1.29184407356581,103.85534334305083
141,10,SBST,1,5649,Keppel Rd,Opp Customs Port Br HQ,1.2723842122117,103.84093912218094
142,10,SBST,1,14141,Telok Blangah Rd,HarbourFront Stn/Vivocity,1.26552421466644,103.82211326846236
143,10,SBST,1,14061,Keppel Rd,Opp Former Railway Stn,1.27231269789239,103.83862035734884
144,10,SBST,1,14071,Keppel Rd,Keppel Workshop,1.27220342411953,103.8339025862589
145,10,SBST,1,14081,Keppel Rd,Tg Pagar DP Blk F5,1.270896111,103.8308919
146,10,SBST,1,3217,Shenton Way,Opp AXA Twr,1.27552218897645,103.8479443674916
147,10,SBST,1,14101,Keppel Rd,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972
148,100,SBST,2,3222,Anson Rd,Hub Synergy Pt,1.27397836925637,103.84489562922414
149,100,SBST,2,14169,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434496
150,100,SBST,2,14159,Telok Blangah Rd,Bef Chr Community Chapel,1.26994046445496,103.81315419081788
151,100,SBST,2,14139,Telok Blangah Rd,Bef Seah Im Rd,1.2686352773503,103.81546952380808
152,100,SBST,2,14129,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114
153,100,SBST,2,14109,Keppel Rd,Keppel DP Blk 517,1.26804601553507,103.8272249050558
154,100,SBST,2,14089,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326
155,100,SBST,2,14069,Keppel Rd,Former Railway Stn,1.272538056,103.8364069
156,100,SBST,2,14179,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533796
157,100,SBST,2,5641,Keppel Rd,Bef Cantonment Rd,1.27272393115133,103.84140618785226
158,100,SBST,2,14119,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663
159,100,SBST,2,14189,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624
160,100,SBST,2,11049,Queensway,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242
161,100,SBST,2,15059,Alexandra Rd,Opp Alexandra Pt,1.27686194443878,103.80270111113056
162,100,SBST,2,18019,Alexandra Rd,Bef Telok Blangah Hill Pk,1.28091055556275,103.80252305556164
163,100,SBST,2,11519,Alexandra Rd,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425304
164,100,SBST,2,11029,Queensway,Blk 166/Aft Mei Chin Rd,1.29013472201419,103.80202111098816
165,100,SBST,2,11039,Queensway,Blk 19,1.29245762862665,103.79998683928974
166,100,SBST,2,11059,Queensway,Queenstown Polyclinic,1.29882892782979,103.80097389222824
167,100,SBST,2,11169,C'wealth Ave,C'Wealth Stn Exit B/C,1.30270500001823,103.79838166697326
168,100,SBST,2,11179,C'wealth Ave,Blk 8,1.30627521395682,103.79427940117534
169,100,SBST,2,11189,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354
170,100,SBST,2,3111,Robinson Rd,Aft Capital Twr,1.2778259536079,103.8481011719729
171,100,SBST,2,11359,Ghim Moh Rd,Opp Blk 13,1.30931022636473,103.78968608347115
172,100,SBST,2,15049,Alexandra Rd,Opp Alexandra Retail Ctr,1.274590541032,103.80216344738956
173,100,SBST,2,3031,Robinson Rd,Raffles Pl Stn Exit F,1.28207492207952,103.85086074925066
174,100,SBST,2,70021,Aljunied Rd,Opp Canossa Catholic Pr,1.32640814876454,103.88033937941422
175,100,SBST,2,2111,Esplanade Dr,Esplanade Bridge,1.29095592348389,103.85453419435228
176,100,SBST,2,11009,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623977
177,100,SBST,2,66009,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
178,100,SBST,2,62121,Upp S'goon Rd,Aft Wolskel Rd,1.34682778451192,103.87156809881778
179,100,SBST,2,62111,Upp S'goon Rd,Aft Sommerville Rd,1.34509852230089,103.87077171254076
180,100,SBST,2,61041,Upp S'goon Rd,Bef Braddell Rd,1.34142999996834,103.87049194397346
181,100,SBST,2,61031,Upp S'goon Rd,Woodleigh Stn Exit B,1.33836472248768,103.8704496726279
182,100,SBST,2,70061,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.3375,103.87444
183,100,SBST,2,70051,Upp Aljunied Rd,Aft Joo Seng Rd,1.33627202154131,103.87777948299752
184,100,SBST,2,70041,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002135
185,100,SBST,2,70031,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761013
186,100,SBST,2,70011,Aljunied Rd,Opp Blk 125,1.32317687661433,103.88116008329276
187,100,SBST,2,81091,Aljunied Rd,Sims Urban Oasis,1.31935333297674,103.88173111103306
188,100,SBST,2,81081,Aljunied Rd,Opp Aljunied Stn,1.31621665907428,103.88168156879212
189,100,SBST,2,80091,Sims Ave,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784
190,100,SBST,2,80071,Sims Ave,Yi Xiu Fty Bldg,1.31380009198455,103.8765539400638
191,100,SBST,2,80051,Sims Ave,Aft Lor 1 Geylang,1.31251499997324,103.87326194447364
192,100,SBST,2,80031,Sims Ave,Kallang Stn,1.31107705658993,103.8713149052975
193,100,SBST,2,80011,Kallang Rd,AFT PADANG JERINGAU,1.30972720802554,103.86737828692956
194,100,SBST,2,1341,Crawford St,Southbank,1.30647555600578,103.86452527798744
195,100,SBST,2,1421,Beach Rd,Opp Golden Mile Cplx,1.30338444400173,103.8648388889864
196,100,SBST,2,1411,Beach Rd,Opp St. John HQ,1.30211332865049,103.86295598167332
197,100,SBST,2,1521,Beach Rd,Opp Plaza Parkroyal,1.30088304437602,103.86066098182194
198,100,SBST,2,1511,Beach Rd,Opp The Gateway,1.29919826103807,103.85864518302436
199,100,SBST,2,1621,Beach Rd,Opp Shaw Twrs,1.29695888888745,103.85655611109846
200,100,SBST,2,1611,Beach Rd,Aft Raffles Hotel,1.29527259171342,103.85533686181174
201,100,SBST,2,3011,Fullerton Rd,Fullerton Sq,1.28561840945474,103.85342223246428
202,100,SBST,1,11009,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623977
203,100,SBST,1,15051,Alexandra Rd,Alexandra Pt,1.276978,103.8023815
204,100,SBST,1,11001,Ghim Moh Rd,Opposite Ghim Moh Terminal,1.311072,103.789159
205,100,SBST,1,1629,Beach Rd,Shaw Twrs,1.297085,103.856894
206,100,SBST,1,1519,Beach Rd,The Gateway,1.29907492488417,103.8589102973441
207,100,SBST,1,1529,Beach Rd,Plaza Parkroyal,1.30041667676526,103.86044115259938
208,100,SBST,1,1419,Beach Rd,St. John HQ,1.3020199999911,103.86326333301204
209,100,SBST,1,1429,Beach Rd,Golden Mile Cplx,1.3032136089394,103.86501584807765
210,100,SBST,1,1349,Crawford St,Opp Blk 4,1.30568635716829,103.86543994417885
211,100,SBST,1,1339,Crawford St,Bef Crawford Bridge,1.30774601733202,103.8642627465441
212,100,SBST,1,80029,Kallang Rd,Bef Kg Bugis,1.3094187398083,103.86753497349068
213,100,SBST,1,80039,Geylang Rd,Opp Lor 1 Geylang Ter,1.30992336177794,103.87144344651485
214,100,SBST,1,80049,Geylang Rd,Aft Sims Way,1.31077707819718,103.87363663982292
215,100,SBST,1,80069,Geylang Rd,Opp Mohd Salleh Mque,1.31214703288286,103.87715016317216
216,100,SBST,1,80089,Geylang Rd,Bef Lor 18 Geylang,1.312658,103.880111
217,100,SBST,1,81089,Aljunied Rd,Aljunied Stn,1.31628194302502,103.88202243551632
218,100,SBST,1,81099,Aljunied Rd,Blk 102,1.31982276662398,103.88194665985093
219,100,SBST,1,70019,Aljunied Rd,Blk 125,1.32322990499562,103.88145725676176
220,100,SBST,1,12121,Ghim Moh Rd,Blk 7,1.31164833301814,103.7871516670319
221,100,SBST,1,70039,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912
222,100,SBST,1,70049,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147
223,100,SBST,1,70059,Upp Aljunied Rd,Blk 7,1.33477611102342,103.8783116670176
224,100,SBST,1,70069,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.337778056,103.8736111
225,100,SBST,1,61039,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568
226,100,SBST,1,61049,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327
227,100,SBST,1,62119,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054
228,100,SBST,1,62129,Upp S'goon Rd,Blk 403,1.34698958928417,103.872054885247
229,100,SBST,1,66009,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
230,100,SBST,1,1619,Beach Rd,Esplanade Stn Exit F,1.29428694178246,103.85503809424232
231,100,SBST,1,2029,Esplanade Dr,Aft Esplanade Stn Exit D,1.290106,103.85464
232,100,SBST,1,70029,Aljunied Rd,Canossa Catholic Pr,1.32662552821417,103.88054354805392
233,100,SBST,1,3059,Raffles Quay,One Raffles Quay,1.281111,103.851461
234,100,SBST,1,11351,Ghim Moh Rd,Blk 13,1.30934571218561,103.78945112775229
235,100,SBST,1,11181,C'wealth Ave,Opp Blk 43,1.30722333300814,103.79227638896938
236,100,SBST,1,11171,C'wealth Ave,Opp Blk 7B,1.30535666699303,103.79479722196947
237,100,SBST,1,11161,C'wealth Ave,C'Wealth Stn Exit A/D,1.30213305598263,103.7983908330214
238,100,SBST,1,11051,Queensway,Opp Queenstown Polyclinic,1.29872166703909,103.8002979755481
239,100,SBST,1,11041,Queensway,Aft C'wealth Dr,1.29624499998226,103.79952333299494
240,100,SBST,1,11031,Queensway,Opp Queen's Cl,1.29119666696879,103.80045500000118
241,100,SBST,1,11021,Queensway,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484
242,100,SBST,1,11511,Alexandra Rd,Alexandra Hosp,1.2859468736223,103.80251884462383
243,100,SBST,1,18011,Alexandra Rd,Aft Hortpark,1.28087089714667,103.8021033300325
244,100,SBST,1,3019,Collyer Quay,OUE Bayfront,1.284245000013,103.853108055996
245,100,SBST,1,15041,Alexandra Rd,Alexandra Retail Ctr,1.274632,103.801892
246,100,SBST,1,14171,Telok Blangah Rd,Opp Yeo's Bldg,1.27145959833005,103.80654857059398
247,100,SBST,1,14161,Telok Blangah Rd,Telok Blangah Stn,1.27075866533548,103.81009913005327
248,100,SBST,1,14151,Telok Blangah Rd,Opp Chr Community Chapel,1.26964765905364,103.8129359412343
249,100,SBST,1,14131,Telok Blangah Rd,Caribbean at Keppel Bay,1.26740130257465,103.81675441150335
250,100,SBST,1,14121,Telok Blangah Rd,Opp HarbourFront Int,1.26591350024271,103.8192566062178
251,100,SBST,1,14141,Telok Blangah Rd,HarbourFront Stn/Vivocity,1.26552421466644,103.82211326846236
252,100,SBST,1,14101,Keppel Rd,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972
253,100,SBST,1,14081,Keppel Rd,Tg Pagar DP Blk F5,1.270896111,103.8308919
254,100,SBST,1,14071,Keppel Rd,Keppel Workshop,1.27220342411953,103.8339025862589
255,100,SBST,1,14061,Keppel Rd,Opp Former Railway Stn,1.27231269789239,103.83862035734884
256,100,SBST,1,5649,Keppel Rd,Opp Customs Port Br HQ,1.2723842122117,103.84093912218094
257,100,SBST,1,3217,Shenton Way,Opp AXA Twr,1.27552218897645,103.8479443674916
258,100,SBST,1,3129,Shenton Way,UIC Bldg,1.27807003532092,103.84956718123824
259,100A,SBST,1,70039,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912
260,100A,SBST,1,70029,Aljunied Rd,Canossa Catholic Pr,1.32662552821417,103.88054354805392
261,100A,SBST,1,81089,Aljunied Rd,Aljunied Stn,1.31628194302502,103.88202243551632
262,100A,SBST,1,81099,Aljunied Rd,Blk 102,1.31982276662398,103.88194665985093
263,100A,SBST,1,70019,Aljunied Rd,Blk 125,1.32322990499562,103.88145725676176
264,100A,SBST,1,70049,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147
265,100A,SBST,1,61039,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568
266,100A,SBST,1,70069,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.337778056,103.8736111
267,100A,SBST,1,61049,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327
268,100A,SBST,1,62119,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054
269,100A,SBST,1,62129,Upp S'goon Rd,Blk 403,1.34698958928417,103.872054885247
270,100A,SBST,1,66009,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
271,100A,SBST,1,70059,Upp Aljunied Rd,Blk 7,1.33477611102342,103.8783116670176
272,101,SBST,1,66571,Buangkok Cres,Buangkok Sq,1.384484444,103.8813056
273,101,SBST,1,66581,Buangkok Cres,Blk 986B,1.382511944,103.8797475
274,101,SBST,1,66549,Buangkok Link,Opp Blk 980C,1.38029830580566,103.88167284722846
275,101,SBST,1,66491,Buangkok Green,Opp Blk 910,1.37936944398935,103.88260194401968
276,101,SBST,1,64619,Hougang Ave 4,Opp Blk 913,1.37809338718149,103.88468027114664
277,101,SBST,1,64561,Hougang St 51,Blk 574,1.37715998902026,103.88690877548076
278,101,SBST,1,64359,Hougang Ave 8,Montfort Sch,1.37528677811119,103.88918760776436
279,101,SBST,1,64349,Hougang Ave 8,Blk 502,1.37291834719604,103.88673982857988
280,101,SBST,1,64331,Hougang Ave 4,Blk 508,1.37143555507852,103.88805955105327
281,101,SBST,1,64521,Hougang Ave 4,Blk 834,1.36983992146019,103.88956725593734
282,101,SBST,1,64019,Upp S'goon Rd,Blk 302,1.368308353364,103.89393838248247
